TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
TXN002453,1/8/2025,Winter Jacket,Clothing,West,Online,2,2135.5,4271,Cash,CUST0807
TXN003260,1/9/2025,Basmati Rice 5kg,Grocery,North,Online,3,354.11,1062.33,Cash,CUST0500
TXN002414,1/9/2025,Sunscreen SPF50,Beauty & Personal Care,East,Online,1,521.1,521.1,Net Banking,CUST0008
TXN001322,1/9/2025,Laptop Bag,Electronics,South,Online,1,984.15,984.15,UPI,CUST0482
TXN003904,1/9/2025,Men's T-Shirt,Clothing,South,Offline,2,535.55,1071.1,Net Banking,CUST0184
TXN005972,1/9/2025,Power Bank 10000mAh,Electronics,North,Online,3,933.21,2799.63,Credit Card,CUST0077
TXN003407,1/9/2025,Bed Sheet Set,Home & Kitchen,North,Offline,2,1150.52,2301.04,Cash,CUST0438
TXN004521,1/9/2025,Non-Stick Pan,Home & Kitchen,East,Online,2,1014.18,2028.36,Cash,CUST0184
TXN002232,1/9/2025,Sugar 1kg,Grocery,South,Online,1,42.28,42.28,Credit Card,CUST0733
TXN003338,1/9/2025,Toor Dal 1kg,Grocery,West,Online,1,119.89,119.89,Credit Card,CUST0680
TXN002143,1/9/2025,Non-Stick Pan,Home & Kitchen,West,Online,1,712.4,712.4,Net Banking,CUST0113
TXN002670,1/9/2025,Denim Jeans,Clothing,North,Offline,2,1434.92,2869.84,Credit Card,CUST0768
TXN000831,1/9/2025,Basmati Rice 5kg,Grocery,North,Online,3,618.48,1855.44,UPI,CUST0274
TXN004298,1/9/2025,Shampoo 400ml,Beauty & Personal Care,South,Offline,2,266.05,532.1,Credit Card,CUST0060
TXN003576,1/9/2025,Bluetooth Speaker,Electronics,South,Offline,1,3025.36,3025.36,Net Banking,CUST0442
TXN001934,1/9/2025,Winter Jacket,Clothing,West,Offline,2,1531.09,3062.18,UPI,CUST0262
TXN005120,1/9/2025,Wireless Earbuds,Electronics,South,Online,3,2028.23,6084.69,Credit Card,CUST0087
TXN005243,1/9/2025,Sunscreen SPF50,Beauty & Personal Care,South,Online,5,461.97,2309.85,Credit Card,CUST0106
TXN001462,1/9/2025,Power Bank 10000mAh,Electronics,North,Online,4,942.23,3768.92,UPI,CUST0391
TXN003144,1/9/2025,Wireless Earbuds,Electronics,West,Online,2,3795.44,7590.88,Cash,CUST0532
TXN005623,1/10/2025,Sunscreen SPF50,Beauty & Personal Care,West,Online,1,353.71,353.71,Credit Card,CUST0708
TXN003965,1/10/2025,Perfume 100ml,Beauty & Personal Care,East,Offline,2,2001.78,4003.56,Credit Card,CUST0280
TXN002210,1/10/2025,Mixer Grinder,Home & Kitchen,North,Offline,3,4317.49,12952.47,Net Banking,CUST0532
TXN004147,1/10/2025,Wheat Flour 5kg,Grocery,South,Online,4,294.19,1176.76,UPI,CUST0446
TXN004015,1/10/2025,Laptop Bag,Electronics,North,Offline,1,1148.44,1148.44,Cash,CUST0157
TXN000975,1/10/2025,Hair Oil,Beauty & Personal Care,North,Offline,3,201.13,603.39,Net Banking,CUST0648
TXN005534,1/10/2025,Toor Dal 1kg,Grocery,North,Online,2,175.15,350.3,Net Banking,CUST0468
TXN005797,1/10/2025,Women's Kurti,Clothing,East,Offline,1,1363.52,1363.52,Net Banking,CUST0566
TXN005216,1/10/2025,Smartwatch,Electronics,West,Online,1,2162.52,2162.52,Credit Card,CUST0612
TXN003789,1/10/2025,Bed Sheet Set,Home & Kitchen,East,Offline,2,683.05,1366.1,UPI,CUST0486
TXN000335,1/10/2025,Water Bottle,Home & Kitchen,East,Offline,1,364.94,364.94,Cash,CUST0552
TXN000078,1/10/2025,Laptop Bag,Electronics,East,Online,5,1075.99,5379.95,UPI,CUST0051
TXN003114,1/10/2025,Tea Powder 500g,Grocery,North,Offline,2,266.05,532.1,Cash,CUST0186
TXN004065,1/10/2025,Bluetooth Speaker,Electronics,West,Online,1,1271.41,1271.41,Credit Card,CUST0442
TXN004691,1/10/2025,Power Bank 10000mAh,Electronics,East,Online,2,1623.1,3246.2,Net Banking,CUST0278
TXN000017,1/10/2025,Shampoo 400ml,Beauty & Personal Care,West,Online,3,342.45,1027.35,UPI,CUST0266
TXN000002,1/10/2025,Laptop Bag,Electronics,West,Online,2,631.84,1263.68,Credit Card,CUST0029
TXN001282,1/10/2025,LED Bulb Pack,Home & Kitchen,South,Online,2,373.44,746.88,UPI,CUST0200
TXN001723,1/10/2025,Hair Oil,Beauty & Personal Care,West,Online,1,211.98,211.98,Credit Card,CUST0399
TXN004027,1/11/2025,Kids Hoodie,Clothing,South,Offline,3,621.01,1863.03,Credit Card,CUST0422
TXN001400,1/11/2025,Perfume 100ml,Beauty & Personal Care,South,Offline,1,1458.53,1458.53,UPI,CUST0308
TXN005653,1/11/2025,Formal Shirt,Clothing,North,Online,1,1448.91,1448.91,Credit Card,CUST0513
TXN001780,1/11/2025,Water Bottle,Home & Kitchen,South,Offline,1,396.45,396.45,Credit Card,CUST0468
TXN002963,1/11/2025,Sunscreen SPF50,Beauty & Personal Care,South,Offline,4,285.49,1141.96,Net Banking,CUST0347
TXN002796,1/11/2025,Wireless Earbuds,Electronics,South,Offline,2,1348.85,2697.7,Net Banking,CUST0034
TXN000479,1/11/2025,Laptop Bag,Electronics,North,Online,1,838.38,838.38,Credit Card,CUST0326
TXN002732,1/11/2025,Formal Shirt,Clothing,East,Online,4,1507.38,6029.52,Credit Card,CUST0141
TXN001632,1/11/2025,Denim Jeans,Clothing,South,Offline,2,1715.06,3430.12,UPI,CUST0738
TXN004268,1/11/2025,Perfume 100ml,Beauty & Personal Care,South,Online,1,1788.91,1788.91,UPI,CUST0123
TXN003261,1/11/2025,Water Bottle,Home & Kitchen,East,Online,5,332.08,1660.4,Net Banking,CUST0468
TXN000889,1/11/2025,Hair Oil,Beauty & Personal Care,South,Offline,3,114.97,344.91,Net Banking,CUST0063
TXN000586,1/11/2025,Formal Shirt,Clothing,East,Offline,4,1099,4396,UPI,CUST0337
TXN000206,1/11/2025,Women's Kurti,Clothing,East,Offline,1,543.81,543.81,Cash,CUST0166
TXN000192,1/11/2025,Perfume 100ml,Beauty & Personal Care,West,Online,2,2439.28,4878.56,Cash,CUST0552
TXN003298,1/11/2025,Sunflower Oil 1L,Grocery,South,Online,1,165.89,165.89,UPI,CUST0261
TXN002706,1/12/2025,Pressure Cooker,Home & Kitchen,North,Offline,3,2407.82,7223.46,Net Banking,CUST0178
TXN002494,1/12/2025,LED Bulb Pack,Home & Kitchen,North,Offline,4,172.26,689.04,Net Banking,CUST0295
TXN000784,1/12/2025,Face Wash,Beauty & Personal Care,South,Online,3,216.17,648.51,Cash,CUST0733
TXN002764,1/12/2025,Sunscreen SPF50,Beauty & Personal Care,West,Offline,3,308.4,925.2,Cash,CUST0035
TXN001963,1/12/2025,LED Bulb Pack,Home & Kitchen,East,Offline,2,389.27,778.54,Credit Card,CUST0844
TXN001839,1/12/2025,Face Wash,Beauty & Personal Care,North,Offline,3,365.66,1096.98,Net Banking,CUST0854
TXN004089,1/12/2025,Denim Jeans,Clothing,North,Offline,4,2048.71,8194.84,UPI,CUST0646
TXN002181,1/13/2025,LED TV 32in,Electronics,North,Offline,1,12426.76,12426.76,UPI,CUST0651
TXN003518,1/13/2025,Bed Sheet Set,Home & Kitchen,West,Offline,1,844.54,844.54,Cash,CUST0026
TXN001301,1/13/2025,Perfume 100ml,Beauty & Personal Care,South,Offline,2,2407.66,4815.32,Credit Card,CUST0870
TXN004101,1/13/2025,Perfume 100ml,Beauty & Personal Care,North,Online,2,1349.05,2698.1,Credit Card,CUST0366
TXN002932,1/13/2025,Men's T-Shirt,Clothing,South,Offline,1,370.93,370.93,UPI,CUST0720
TXN001537,1/13/2025,Non-Stick Pan,Home & Kitchen,North,Online,1,547.67,547.67,Credit Card,CUST0359
TXN001345,1/13/2025,Bed Sheet Set,Home & Kitchen,East,Offline,1,846.85,846.85,Net Banking,CUST0761
TXN004712,1/13/2025,Sunscreen SPF50,Beauty & Personal Care,East,Online,3,540.43,1621.29,UPI,CUST0574
TXN000166,1/13/2025,Perfume 100ml,Beauty & Personal Care,North,Online,5,798.61,3993.05,Credit Card,CUST0653
TXN000035,1/13/2025,Face Wash,Beauty & Personal Care,North,Online,2,430.41,860.82,UPI,CUST0163
TXN001393,1/13/2025,Pressure Cooker,Home & Kitchen,South,Online,2,1969.85,3939.7,UPI,CUST0198
TXN001729,1/13/2025,Smartwatch,Electronics,East,Offline,3,2106.45,6319.35,Net Banking,CUST0447
TXN003551,1/14/2025,LED Bulb Pack,Home & Kitchen,West,Offline,2,209.41,418.82,Net Banking,CUST0391
TXN002575,1/14/2025,Winter Jacket,Clothing,South,Offline,1,2478.36,2478.36,Net Banking,CUST0748
TXN002594,1/14/2025,Basmati Rice 5kg,Grocery,West,Online,2,570.47,1140.94,UPI,CUST0789
TXN005580,1/14/2025,Perfume 100ml,Beauty & Personal Care,West,Online,1,1903,1903,UPI,CUST0121
TXN004776,1/14/2025,Kids Hoodie,Clothing,West,Offline,1,617.59,617.59,UPI,CUST0035
TXN005778,1/14/2025,Hair Oil,Beauty & Personal Care,West,Offline,3,286.57,859.71,Net Banking,CUST0241
TXN005301,1/14/2025,Face Wash,Beauty & Personal Care,North,Online,1,164.89,164.89,Credit Card,CUST0613
TXN003118,1/14/2025,Face Wash,Beauty & Personal Care,East,Offline,5,175.73,878.65,UPI,CUST0799
TXN004498,1/14/2025,Mixer Grinder,Home & Kitchen,South,Online,1,2625.7,2625.7,UPI,CUST0415
TXN003067,1/14/2025,Mixer Grinder,Home & Kitchen,West,Online,2,2996.89,5993.78,UPI,CUST0274
TXN001579,1/14/2025,Winter Jacket,Clothing,South,Offline,1,3257.23,3257.23,Credit Card,CUST0120
TXN004857,1/14/2025,LED TV 32in,Electronics,South,Online,1,11920.25,11920.25,Credit Card,CUST0535
TXN002371,1/14/2025,LED TV 32in,Electronics,West,Offline,1,11779.46,11779.46,Cash,CUST0241
TXN002006,1/14/2025,Face Wash,Beauty & Personal Care,North,Offline,1,182.09,182.09,UPI,CUST0053
TXN000429,1/14/2025,LED TV 32in,Electronics,East,Offline,2,9678.91,19357.82,UPI,CUST0560
TXN001827,1/14/2025,Perfume 100ml,Beauty & Personal Care,East,Online,1,2379.55,2379.55,Cash,CUST0063
TXN003443,1/14/2025,Toor Dal 1kg,Grocery,South,Offline,2,114.66,229.32,Cash,CUST0732
TXN005679,1/14/2025,Water Bottle,Home & Kitchen,South,Online,4,230.04,920.16,UPI,CUST0342
TXN003485,1/15/2025,Winter Jacket,Clothing,North,Online,5,2603.9,13019.5,Credit Card,CUST0786
TXN005327,1/15/2025,Toor Dal 1kg,Grocery,West,Offline,1,125.63,125.63,Credit Card,CUST0117
TXN003848,1/15/2025,Non-Stick Pan,Home & Kitchen,East,Online,3,528.29,1584.87,UPI,CUST0039
TXN000480,1/15/2025,Sugar 1kg,Grocery,South,Online,1,50.96,50.96,Cash,CUST0519
TXN000810,1/15/2025,Sugar 1kg,Grocery,East,Online,4,50.85,203.4,Credit Card,CUST0552
TXN003111,1/15/2025,Basmati Rice 5kg,Grocery,South,Offline,1,602.7,602.7,Credit Card,CUST0035
TXN003816,1/15/2025,Hair Oil,Beauty & Personal Care,North,Offline,1,175.56,175.56,Cash,CUST0288
TXN003009,1/15/2025,LED TV 32in,Electronics,West,Online,4,12100.65,48402.6,Cash,CUST0507
TXN000638,1/15/2025,Sunscreen SPF50,Beauty & Personal Care,North,Online,3,255.89,767.67,Credit Card,CUST0580
TXN004373,1/15/2025,Women's Kurti,Clothing,South,Offline,1,779.15,779.15,UPI,CUST0269
TXN002841,1/15/2025,Sugar 1kg,Grocery,West,Online,1,51.49,51.49,Cash,CUST0806
TXN001561,1/15/2025,Sunscreen SPF50,Beauty & Personal Care,East,Online,1,252.27,252.27,Credit Card,CUST0893
TXN001936,1/16/2025,Pressure Cooker,Home & Kitchen,East,Offline,1,1809.1,1809.1,Net Banking,CUST0814
TXN005306,1/16/2025,Pressure Cooker,Home & Kitchen,West,Online,3,2309.21,6927.63,UPI,CUST0844
TXN000719,1/16/2025,Laptop Bag,Electronics,South,Offline,3,1366.62,4099.86,Credit Card,CUST0498
TXN001852,1/16/2025,LED TV 32in,Electronics,East,Online,1,11842.84,11842.84,Net Banking,CUST0576
TXN003759,1/16/2025,Denim Jeans,Clothing,East,Offline,4,1718.15,6872.6,UPI,CUST0183
TXN001063,1/16/2025,LED TV 32in,Electronics,North,Offline,4,10593.05,42372.2,Net Banking,CUST0749
TXN003466,1/16/2025,Smartwatch,Electronics,North,Offline,5,2990.19,14950.95,UPI,CUST0569
TXN000662,1/16/2025,Denim Jeans,Clothing,East,Offline,2,831.85,1663.7,Credit Card,CUST0227
TXN001383,1/16/2025,Water Bottle,Home & Kitchen,West,Online,2,451.36,902.72,Credit Card,CUST0432
TXN005846,1/16/2025,Face Wash,Beauty & Personal Care,North,Online,2,199.47,398.94,Credit Card,CUST0893
TXN005848,1/16/2025,Formal Shirt,Clothing,East,Online,2,1363.57,2727.14,UPI,CUST0070
TXN001488,1/16/2025,Sunflower Oil 1L,Grocery,East,Offline,4,146.81,587.24,UPI,CUST0523
TXN001452,1/16/2025,LED Bulb Pack,Home & Kitchen,South,Offline,4,370.6,1482.4,Credit Card,CUST0811
TXN005870,1/16/2025,LED TV 32in,Electronics,West,Offline,1,13870.14,13870.14,Cash,CUST0299
TXN001638,1/16/2025,Face Wash,Beauty & Personal Care,East,Online,3,186.51,559.53,Net Banking,CUST0138
TXN005078,1/17/2025,Toor Dal 1kg,Grocery,East,Offline,1,119.33,119.33,UPI,CUST0141
TXN005626,1/17/2025,Toor Dal 1kg,Grocery,South,Offline,3,170.47,511.41,UPI,CUST0898
TXN004096,1/17/2025,Perfume 100ml,Beauty & Personal Care,West,Online,1,2352.96,2352.96,UPI,CUST0800
TXN005125,1/17/2025,Non-Stick Pan,Home & Kitchen,East,Online,3,1060.3,3180.9,Credit Card,CUST0087
TXN002992,1/18/2025,Hair Oil,Beauty & Personal Care,West,Offline,3,201.15,603.45,Net Banking,CUST0476
TXN004505,1/18/2025,Kids Hoodie,Clothing,East,Online,1,846.9,846.9,Credit Card,CUST0316
TXN005335,1/18/2025,Bed Sheet Set,Home & Kitchen,West,Offline,4,1437.73,5750.92,Credit Card,CUST0352
TXN004336,1/18/2025,Tea Powder 500g,Grocery,South,Offline,2,343.97,687.94,Cash,CUST0008
TXN002768,1/18/2025,Bluetooth Speaker,Electronics,East,Online,1,2966.47,2966.47,Net Banking,CUST0155
TXN004227,1/18/2025,Hair Oil,Beauty & Personal Care,West,Online,1,332.89,332.89,UPI,CUST0486
TXN004789,1/18/2025,Sunscreen SPF50,Beauty & Personal Care,South,Online,2,563.89,1127.78,Net Banking,CUST0140
TXN000057,1/18/2025,Sunflower Oil 1L,Grocery,West,Online,2,164.22,328.44,UPI,CUST0470
TXN004177,1/18/2025,Laptop Bag,Electronics,South,Offline,1,662.59,662.59,UPI,CUST0532
TXN005657,1/18/2025,Mixer Grinder,Home & Kitchen,West,Online,2,1997.96,3995.92,UPI,CUST0337
TXN004366,1/18/2025,Water Bottle,Home & Kitchen,South,Offline,1,360.58,360.58,Credit Card,CUST0465
TXN000186,1/18/2025,Face Wash,Beauty & Personal Care,North,Online,1,204.08,204.08,Cash,CUST0426
TXN003766,1/18/2025,Water Bottle,Home & Kitchen,West,Online,1,184.09,184.09,Cash,CUST0616
TXN003808,1/18/2025,Sugar 1kg,Grocery,North,Offline,2,59.6,119.2,Credit Card,CUST0187
TXN004377,1/19/2025,Power Bank 10000mAh,Electronics,East,Offline,5,1581.95,7909.75,Cash,CUST0157
TXN005396,1/19/2025,Hair Oil,Beauty & Personal Care,East,Online,1,115.83,115.83,UPI,CUST0787
TXN003019,1/19/2025,Sunscreen SPF50,Beauty & Personal Care,South,Online,3,446.43,1339.29,UPI,CUST0574
TXN005385,1/19/2025,Sunflower Oil 1L,Grocery,East,Offline,5,209.85,1049.25,Credit Card,CUST0198
TXN004241,1/19/2025,Winter Jacket,Clothing,North,Online,1,2829.12,2829.12,Cash,CUST0508
TXN003472,1/19/2025,Bluetooth Speaker,Electronics,South,Offline,1,3415.76,3415.76,Net Banking,CUST0360
TXN000153,1/19/2025,Perfume 100ml,Beauty & Personal Care,East,Offline,2,2084.13,4168.26,Net Banking,CUST0835
TXN001419,1/19/2025,Laptop Bag,Electronics,South,Online,1,1503.98,1503.98,UPI,CUST0391
TXN003375,1/19/2025,Kids Hoodie,Clothing,North,Online,3,1163.35,3490.05,Credit Card,CUST0523
TXN005338,1/19/2025,Toor Dal 1kg,Grocery,East,Online,5,110.59,552.95,UPI,CUST0552
TXN000802,1/19/2025,Shampoo 400ml,Beauty & Personal Care,North,Online,1,346.97,346.97,Credit Card,CUST0397
TXN002974,1/19/2025,Power Bank 10000mAh,Electronics,North,Online,2,832.75,1665.5,Credit Card,CUST0737
TXN002429,1/19/2025,Winter Jacket,Clothing,East,Offline,1,1537.77,1537.77,Credit Card,CUST0135
TXN005523,1/20/2025,Shampoo 400ml,Beauty & Personal Care,West,Offline,1,352.01,352.01,Credit Card,CUST0054
TXN004680,1/20/2025,Toor Dal 1kg,Grocery,West,Online,1,162.54,162.54,Net Banking,CUST0402
TXN002023,1/20/2025,Bluetooth Speaker,Electronics,North,Offline,1,2897.46,2897.46,Cash,CUST0726
TXN005640,1/20/2025,LED TV 32in,Electronics,South,Online,4,15662.22,62648.88,UPI,CUST0526
TXN004215,1/20/2025,Winter Jacket,Clothing,West,Online,3,2201,6603,UPI,CUST0262
TXN000507,1/20/2025,Body Lotion,Beauty & Personal Care,South,Online,3,421.43,1264.29,Credit Card,CUST0752
TXN005668,1/20/2025,Bluetooth Speaker,Electronics,East,Online,1,2091.59,2091.59,UPI,CUST0499
TXN002087,1/20/2025,Kids Hoodie,Clothing,West,Online,1,622.86,622.86,UPI,CUST0051
TXN003229,1/20/2025,Hair Oil,Beauty & Personal Care,South,Online,3,186.03,558.09,Credit Card,CUST0267
TXN000806,1/20/2025,LED TV 32in,Electronics,West,Online,2,11846.33,23692.66,UPI,CUST0105
TXN003898,1/20/2025,Water Bottle,Home & Kitchen,South,Online,2,498.6,997.2,Cash,CUST0698
TXN002884,1/20/2025,Basmati Rice 5kg,Grocery,North,Offline,2,500.82,1001.64,Cash,CUST0736
TXN003086,1/20/2025,LED Bulb Pack,Home & Kitchen,South,Online,1,229.82,229.82,Credit Card,CUST0825
TXN001080,1/20/2025,Denim Jeans,Clothing,South,Online,1,1817.15,1817.15,UPI,CUST0750
TXN003651,1/21/2025,Body Lotion,Beauty & Personal Care,West,Offline,2,431.28,862.56,UPI,CUST0826
TXN001041,1/21/2025,Body Lotion,Beauty & Personal Care,West,Online,3,216.88,650.64,Cash,CUST0054
TXN000583,1/21/2025,Pressure Cooker,Home & Kitchen,South,Online,1,2161.85,2161.85,Credit Card,CUST0486
TXN005129,1/21/2025,LED TV 32in,Electronics,West,Offline,2,10095.58,20191.16,Cash,CUST0631
TXN001942,1/21/2025,Laptop Bag,Electronics,West,Offline,1,868.35,868.35,Credit Card,CUST0672
TXN005140,1/21/2025,Mixer Grinder,Home & Kitchen,South,Offline,3,2454.04,7362.12,Credit Card,CUST0772
TXN004225,1/21/2025,LED TV 32in,Electronics,South,Offline,1,15682.87,15682.87,Net Banking,CUST0811
TXN000344,1/21/2025,Bed Sheet Set,Home & Kitchen,North,Online,2,1555.06,3110.12,Credit Card,CUST0752
TXN003317,1/21/2025,Shampoo 400ml,Beauty & Personal Care,North,Online,1,264,264,UPI,CUST0044
TXN001244,1/21/2025,Winter Jacket,Clothing,East,Offline,3,3065.97,9197.91,UPI,CUST0280
TXN002525,1/21/2025,Denim Jeans,Clothing,West,Offline,4,1121.61,4486.44,Credit Card,CUST0746
TXN003139,1/21/2025,Laptop Bag,Electronics,South,Online,2,1791.14,3582.28,Credit Card,CUST0560
TXN003886,1/21/2025,Winter Jacket,Clothing,East,Offline,1,1311.87,1311.87,Credit Card,CUST0352
TXN004233,1/21/2025,Men's T-Shirt,Clothing,West,Offline,1,573.81,573.81,Cash,CUST0095
TXN003320,1/21/2025,Tea Powder 500g,Grocery,South,Offline,3,324.36,973.08,UPI,CUST0241
TXN005866,1/21/2025,Bed Sheet Set,Home & Kitchen,North,Online,1,1433.25,1433.25,Credit Card,CUST0807
TXN001970,1/22/2025,Smartwatch,Electronics,North,Online,1,2762.73,2762.73,Cash,CUST0323
TXN005154,1/22/2025,Hair Oil,Beauty & Personal Care,South,Online,2,267.2,534.4,Cash,CUST0367
TXN003801,1/22/2025,LED TV 32in,Electronics,South,Online,2,15690.29,31380.58,Credit Card,CUST0239
TXN002463,1/22/2025,Formal Shirt,Clothing,North,Online,4,1291.19,5164.76,Credit Card,CUST0595
TXN002673,1/22/2025,Laptop Bag,Electronics,West,Online,3,1754.16,5262.48,Cash,CUST0749
TXN002176,1/22/2025,Bed Sheet Set,Home & Kitchen,North,Offline,2,1620.41,3240.82,Cash,CUST0772
TXN002727,1/22/2025,Mixer Grinder,Home & Kitchen,South,Online,1,2231.38,2231.38,Net Banking,CUST0002
TXN001541,1/22/2025,Pressure Cooker,Home & Kitchen,West,Online,3,1838.29,5514.87,Cash,CUST0491
TXN002152,1/22/2025,Kids Hoodie,Clothing,South,Offline,3,1052.67,3158.01,UPI,CUST0442
TXN004394,1/22/2025,Wireless Earbuds,Electronics,North,Online,1,1054.7,1054.7,Credit Card,CUST0023
TXN004669,1/22/2025,Smartwatch,Electronics,South,Online,1,5515.75,5515.75,Net Banking,CUST0746
TXN002289,1/22/2025,Sugar 1kg,Grocery,South,Online,1,46.38,46.38,UPI,CUST0738
TXN003201,1/22/2025,Smartwatch,Electronics,East,Online,2,1894.81,3789.62,UPI,CUST0536
TXN004142,1/22/2025,Power Bank 10000mAh,Electronics,East,Offline,1,1438.63,1438.63,Cash,CUST0518
TXN000048,1/23/2025,Mixer Grinder,Home & Kitchen,East,Offline,3,4152.57,12457.71,Credit Card,CUST0801
TXN001417,1/23/2025,Wireless Earbuds,Electronics,South,Online,1,2276.46,2276.46,Credit Card,CUST0253
TXN001273,1/23/2025,Face Wash,Beauty & Personal Care,East,Online,2,406.15,812.3,Cash,CUST0166
TXN002134,1/23/2025,Wireless Earbuds,Electronics,South,Online,2,1429.91,2859.82,Credit Card,CUST0096
TXN000962,1/23/2025,Formal Shirt,Clothing,East,Online,2,720.69,1441.38,Cash,CUST0556
TXN003850,1/23/2025,Formal Shirt,Clothing,South,Offline,2,1111.28,2222.56,Net Banking,CUST0717
TXN002708,1/23/2025,Body Lotion,Beauty & Personal Care,West,Online,1,263.09,263.09,Net Banking,CUST0262
TXN002261,1/23/2025,Sunscreen SPF50,Beauty & Personal Care,East,Online,3,498.95,1496.85,UPI,CUST0406
TXN000497,1/23/2025,Sugar 1kg,Grocery,North,Offline,1,56.51,56.51,Cash,CUST0397
TXN005351,1/23/2025,LED Bulb Pack,Home & Kitchen,North,Offline,4,156.01,624.04,Credit Card,CUST0421
TXN003753,1/23/2025,Mixer Grinder,Home & Kitchen,North,Online,1,3058.5,3058.5,Cash,CUST0436
TXN001953,1/23/2025,Pressure Cooker,Home & Kitchen,South,Online,2,1694.26,3388.52,UPI,CUST0184
TXN003738,1/23/2025,Smartwatch,Electronics,South,Offline,4,3267.05,13068.2,Net Banking,CUST0566
TXN001747,1/23/2025,Men's T-Shirt,Clothing,West,Online,3,371.79,1115.37,UPI,CUST0848
TXN001293,1/23/2025,Power Bank 10000mAh,Electronics,West,Offline,1,1162.7,1162.7,Credit Card,CUST0574
TXN002859,1/23/2025,Winter Jacket,Clothing,East,Online,3,2715.78,8147.34,Credit Card,CUST0396
TXN005290,1/23/2025,Basmati Rice 5kg,Grocery,East,Offline,5,578.64,2893.2,Cash,CUST0140
TXN005912,1/23/2025,Wheat Flour 5kg,Grocery,East,Offline,1,335.87,335.87,Cash,CUST0052
TXN002515,1/23/2025,Sugar 1kg,Grocery,West,Online,1,41.69,41.69,Credit Card,CUST0700
TXN004013,1/23/2025,Smartwatch,Electronics,North,Online,3,2403.88,7211.64,Credit Card,CUST0479
TXN004209,1/24/2025,Bluetooth Speaker,Electronics,North,Offline,2,3307.76,6615.52,Net Banking,CUST0680
TXN000095,1/24/2025,Basmati Rice 5kg,Grocery,South,Online,2,626.76,1253.52,UPI,CUST0328
TXN004247,1/24/2025,Pressure Cooker,Home & Kitchen,North,Online,1,2036.51,2036.51,UPI,CUST0550
TXN003516,1/24/2025,Wheat Flour 5kg,Grocery,East,Offline,2,337.45,674.9,UPI,CUST0446
TXN005720,1/24/2025,Sunflower Oil 1L,Grocery,East,Online,1,187.07,187.07,Credit Card,CUST0636
TXN004045,1/24/2025,Bed Sheet Set,Home & Kitchen,West,Offline,4,1151.08,4604.32,Cash,CUST0710
TXN005877,1/24/2025,Water Bottle,Home & Kitchen,West,Offline,1,357.4,357.4,Cash,CUST0652
TXN003637,1/24/2025,Pressure Cooker,Home & Kitchen,East,Online,3,1255.79,3767.37,UPI,CUST0394
TXN002693,1/24/2025,Non-Stick Pan,Home & Kitchen,West,Online,5,515.76,2578.8,Cash,CUST0501
TXN005418,1/24/2025,Bluetooth Speaker,Electronics,South,Offline,1,2218.72,2218.72,UPI,CUST0508
TXN001173,1/24/2025,Perfume 100ml,Beauty & Personal Care,East,Offline,1,1191.86,1191.86,Cash,CUST0196
TXN002941,1/24/2025,Wireless Earbuds,Electronics,East,Offline,1,1406.44,1406.44,Cash,CUST0476
TXN002614,1/24/2025,Shampoo 400ml,Beauty & Personal Care,North,Online,3,254.16,762.48,Credit Card,CUST0726
TXN001350,1/25/2025,Mixer Grinder,Home & Kitchen,West,Online,2,2584.78,5169.56,Credit Card,CUST0114
TXN003130,1/25/2025,Bluetooth Speaker,Electronics,South,Online,1,1432.37,1432.37,Credit Card,CUST0328
TXN001020,1/25/2025,Hair Oil,Beauty & Personal Care,East,Offline,1,333.39,333.39,UPI,CUST0385
TXN004965,1/25/2025,Pressure Cooker,Home & Kitchen,West,Online,1,991.27,991.27,Credit Card,CUST0628
TXN005667,1/25/2025,Sunscreen SPF50,Beauty & Personal Care,West,Online,3,561.63,1684.89,UPI,CUST0602
